1764362218.078306,18
1764362218.184109,20
1764362218.285916,20
1764362218.391541,19
1764362218.495012,11
1764362218.597951,11
1764362218.701304,14
1764362218.807299,15
1764362218.912596,16
1764362219.014632,17
1764362219.116575,19
1764362219.219620,19
1764362219.322321,20
1764362219.424453,11
1764362219.525849,12
1764362219.628494,14
1764362219.730135,16
1764362219.834161,17
1764362219.935848,19
1764362220.041725,20
1764362220.145048,20
1764362220.250804,9
1764362220.354161,12
1764362220.459906,14
1764362220.563015,15
1764362220.668868,16
1764362220.774153,17
1764362220.876704,19
1764362220.979312,18
1764362221.081944,10
1764362221.185486,11
1764362221.287818,13
1764362221.392795,16
1764362221.498587,16
1764362221.604926,16
1764362221.710464,18
1764362221.813652,19
1764362221.917931,18
1764362222.023073,11
1764362222.128480,13
1764362222.230301,16
1764362222.335646,17
1764362222.441445,18
1764362222.547294,19
1764362222.649757,20
1764362222.755800,18
1764362222.861734,10
1764362222.964177,13
1764362223.070708,14
1764362223.176561,15
1764362223.282680,17
1764362223.384825,18
1764362223.490777,19
1764362223.596402,18
1764362223.700130,11
1764362223.803912,13
1764362223.910541,13
1764362224.016176,16
1764362224.122114,17
1764362224.223700,18
1764362224.329259,19
1764362224.433378,19
1764362224.539037,11
1764362224.644462,12
1764362224.750369,14
1764362224.855326,15
1764362224.961563,17
1764362225.067711,18
1764362225.173548,20
1764362225.279354,20
1764362225.385477,19
1764362225.491309,11
1764362225.592989,12
1764362225.694796,14
1764362225.797750,15
1764362225.900800,16
1764362226.004888,17
1764362226.110956,17
1764362226.214991,18
1764362226.321000,9
1764362226.422811,13
1764362226.524700,12
1764362226.630935,15
1764362226.733709,16
1764362226.835780,17
1764362226.938015,18
1764362227.041785,20
1764362227.147774,20
1764362227.250108,13
1764362227.356486,11
1764362227.462738,13
1764362227.568865,16
1764362227.675079,17
1764362227.779853,18
1764362227.882982,20
1764362227.986982,20
1764362228.090935,11
1764362228.196923,11
1764362228.299197,11
1764362228.404828,14
1764362228.506670,15
1764362228.612234,17
1764362228.714005,19
1764362228.819744,18
1764362228.924707,19
1764362229.026335,11
1764362229.127856,11
1764362229.231624,12
1764362229.337561,15
1764362229.439372,16
1764362229.545321,17
1764362229.647021,19
1764362229.748826,18
1764362229.850563,10
1764362229.952819,11
1764362230.055600,14
1764362230.157474,15
1764362230.260913,16
1764362230.362527,16
1764362230.464071,19
1764362230.565710,20
1764362230.668041,20
1764362230.769961,10
1764362230.871583,11
1764362230.973205,13
1764362231.077063,14
1764362231.181007,16
1764362231.286836,17
1764362231.391860,18
1764362231.496116,20
1764362231.598013,19
1764362231.702205,11
1764362231.807216,12
1764362231.908768,13
1764362232.010655,14
1764362232.116476,17
1764362232.220731,18
1764362232.326453,20
1764362232.428496,19
1764362232.534108,12
1764362232.635715,14
1764362232.740763,15
1764362232.842407,16
1764362232.944186,18
1764362233.046749,19
1764362233.148744,18
1764362233.251394,19
1764362233.354302,19
1764362233.457882,9
1764362233.560981,12
1764362233.662977,15
1764362233.765499,16
1764362233.868121,17
1764362233.974648,18
1764362234.080854,20
1764362234.184796,20
1764362234.288579,9
1764362234.392206,12
1764362234.494200,13
1764362234.595844,15
1764362234.697650,16
1764362234.803351,17
1764362234.907496,18
1764362235.013686,19
1764362235.119727,18
1764362235.225715,11
1764362235.327637,12
1764362235.430596,14
1764362235.534940,15
1764362235.636755,17
1764362235.738779,18
1764362235.840607,19
1764362235.942311,19
1764362236.044010,9
1764362236.145642,11
1764362236.247691,13
1764362236.349572,15
1764362236.451274,16
1764362236.553038,16
1764362236.655034,18
1764362236.758024,19
1764362236.859797,20
1764362236.965986,16
1764362237.072192,11
1764362237.178303,13
1764362237.284123,16
1764362237.385949,16
1764362237.487763,17
1764362237.589599,18
1764362237.691697,20
1764362237.793512,20
1764362237.897584,10
1764362238.002318,12
1764362238.105444,13
1764362238.207679,14
1764362238.313750,17
1764362238.417396,18
1764362238.519225,19
1764362238.620831,18
1764362238.722302,9
1764362238.823839,10
1764362238.925479,13
1764362239.027529,15
1764362239.130016,16
1764362239.231597,17
1764362239.333203,19
1764362239.434759,20
1764362239.536480,20
1764362239.638322,14
1764362239.740187,11
1764362239.846625,14
1764362239.950262,15
1764362240.052245,16
1764362240.154104,17
1764362240.255830,19
1764362240.357703,20
1764362240.459829,17
1764362240.561174,10
1764362240.663738,12
1764362240.768598,15
1764362240.874939,16
1764362240.981149,18
1764362241.086897,19
1764362241.192882,20
1764362241.297292,17
1764362241.400200,11
1764362241.506206,13
1764362241.608371,15
1764362241.713583,15
1764362241.816038,18
1764362241.917874,19
1764362242.020180,19
1764362242.122956,20
1764362242.225618,20
1764362242.327524,10
1764362242.431646,12
1764362242.535659,14
1764362242.637716,15
1764362242.742396,17
1764362242.845238,19
1764362242.947801,18
1764362243.050140,10
1764362243.156367,11
1764362243.259361,13
1764362243.361325,14
1764362243.463756,14
1764362243.567147,17
1764362243.668756,17
1764362243.774526,19
1764362243.878107,20
1764362243.984371,18
1764362244.088672,11
1764362244.190472,13
1764362244.293103,14
1764362244.399244,15
1764362244.504828,16
1764362244.608136,18
1764362244.711598,19
1764362244.817073,20
1764362244.923433,18
1764362245.029599,11
1764362245.134626,12
1764362245.238347,14
1764362245.340301,16
1764362245.443163,18
1764362245.548709,19
1764362245.654936,20
1764362245.759504,20
1764362245.861463,11
1764362245.963726,14
1764362246.065603,15
1764362246.170378,16
1764362246.274613,18
1764362246.380120,19
1764362246.486353,20
1764362246.589941,20
1764362246.693542,11
1764362246.796360,11
1764362246.900961,14
1764362247.002740,15
1764362247.104368,17
1764362247.210276,18
1764362247.314714,20
1764362247.416342,20
1764362247.517993,13
1764362247.623491,12
1764362247.729516,13
1764362247.835387,14
1764362247.939713,16
1764362248.042793,19
1764362248.144505,18
1764362248.250857,19
1764362248.356531,20
1764362248.462880,19
1764362248.564381,11
1764362248.666580,13
1764362248.768125,15
1764362248.869904,16
1764362248.972270,18
1764362249.074281,18
1764362249.176311,19
1764362249.278247,20
1764362249.380517,10
1764362249.482449,13
1764362249.584195,14
1764362249.686343,16
1764362249.788387,17
1764362249.890038,18
1764362249.991735,19
1764362250.094892,20
1764362250.197693,9
1764362250.299318,12
1764362250.402842,14
1764362250.504968,15
1764362250.607579,17
1764362250.710824,17
1764362250.812167,18
1764362250.914253,19
1764362251.015810,15
1764362251.117500,10
1764362251.221025,13
1764362251.324667,15
1764362251.427405,17
1764362251.531849,17
1764362251.635646,18
1764362251.738653,20
1764362251.844106,19
1764362251.950640,19
1764362252.053331,11
1764362252.159399,13
1764362252.264531,14
1764362252.370717,16
1764362252.472323,17
1764362252.574942,18
1764362252.678791,18
1764362252.781309,19
1764362252.883871,10
1764362252.987623,12
1764362253.091632,14
1764362253.193205,15
1764362253.299604,15
1764362253.402846,18
1764362253.506866,19
1764362253.608785,19
1764362253.710353,17
1764362253.813536,11
1764362253.917545,13
1764362254.023585,16
1764362254.129637,16
1764362254.231937,18
1764362254.334878,19
1764362254.436720,20
1764362254.539227,19
1764362254.641900,11
1764362254.743801,13
1764362254.846007,14
1764362254.949288,16
1764362255.051186,18
1764362255.153749,18
1764362255.255651,19
1764362255.357489,19
1764362255.460243,10
1764362255.561978,12
1764362255.664826,14
1764362255.767222,15
1764362255.870855,17
1764362255.976070,18
1764362256.079706,20
1764362256.181473,19
1764362256.284110,8
1764362256.386960,10
1764362256.489055,13
1764362256.594829,15
1764362256.700456,15
1764362256.802987,16
1764362256.906709,17
1764362257.010575,19
1764362257.113571,19
1764362257.220045,10
1764362257.322634,12
1764362257.426832,13
1764362257.529973,15
1764362257.634120,17
1764362257.735947,18
1764362257.837547,19
1764362257.939935,19
1764362258.043070,10
1764362258.149072,10
1764362258.251053,13
1764362258.352837,15
1764362258.454724,16
1764362258.557571,16
1764362258.661203,19
1764362258.762568,20
1764362258.864227,16
1764362258.966717,11
1764362259.068372,13
1764362259.170244,14
1764362259.272126,17
1764362259.373766,17
1764362259.475869,17
1764362259.580951,20
1764362259.685226,20
1764362259.791129,10
1764362259.894462,13
1764362260.000014,15
1764362260.106352,16
1764362260.212261,17
1764362260.318489,18
1764362260.424444,19
1764362260.530784,18
1764362260.636751,11
1764362260.739441,11
1764362260.843208,14
1764362260.948567,14
1764362261.050276,16
1764362261.152786,18
1764362261.254750,18
1764362261.356956,19
1764362261.458540,9
1764362261.560155,11
1764362261.661888,12
1764362261.763544,15
1764362261.865062,16
1764362261.966717,17
1764362262.068328,18
1764362262.169848,18
1764362262.271175,20
1764362262.377338,19
1764362262.483691,11
1764362262.589493,12
1764362262.691005,13
1764362262.792562,15
1764362262.894043,17
1764362262.995429,18
1764362263.097120,18
1764362263.198463,19
1764362263.299850,11
1764362263.404743,12
1764362263.509286,14
1764362263.615276,15
1764362263.721158,17
1764362263.822921,18
1764362263.927216,19
1764362264.032915,20
1764362264.138558,20
1764362264.244003,11
1764362264.348631,13
1764362264.454945,14
1764362264.557195,16
1764362264.662839,18
1764362264.767680,19
1764362264.872197,20
1764362264.977460,19
1764362265.079072,19
1764362265.184677,10
1764362265.289991,11
1764362265.391404,13
1764362265.492994,14
1764362265.594904,17
1764362265.697129,18
1764362265.799742,19
1764362265.904596,18
1764362266.007003,9
1764362266.109870,11
1764362266.215434,13
1764362266.318839,14
1764362266.423014,15
1764362266.528983,16
1764362266.632263,19
1764362266.735683,20
1764362266.841938,18
1764362266.947096,11
1764362267.048732,13
1764362267.151571,14
1764362267.257303,16
1764362267.361091,15
1764362267.467368,18
1764362267.569400,19
1764362267.671193,19
1764362267.777236,12
1764362267.883258,12
1764362267.989395,15
1764362268.092001,15
1764362268.197966,18
1764362268.301714,18
1764362268.407349,20
1764362268.508938,20
1764362268.610665,9
1764362268.716213,6
1764362268.822011,8
1764362268.924414,11
1764362269.029283,13
1764362269.134476,14
1764362269.240375,16
1764362269.343817,17
1764362269.449303,17
1764362269.555139,19
1764362269.659111,20
1764362269.760827,20
1764362269.866413,10
1764362269.972021,12
1764362270.073921,14
1764362270.176226,16
1764362270.277975,17
1764362270.381204,17
1764362270.484375,19
1764362270.590296,19
1764362270.693076,10
1764362270.798865,12
1764362270.904528,13
1764362271.009185,14
1764362271.110690,17
1764362271.216184,17
1764362271.322364,19
1764362271.423863,19
1764362271.529893,10
1764362271.633173,12
1764362271.735770,13
1764362271.838551,16
1764362271.942766,16
1764362272.046772,19
1764362272.150462,20
1764362272.256464,20
1764362272.361603,20
1764362272.463659,10
1764362272.566860,13
1764362272.672652,15
1764362272.775016,16
1764362272.877492,17
1764362272.981065,18
1764362273.087611,20
1764362273.193609,18
1764362273.295688,9
1764362273.399665,11
1764362273.504535,12
1764362273.606335,15
1764362273.708378,16
1764362273.814886,17
1764362273.918376,18
1764362274.021575,18
1764362274.123663,18
1764362274.226047,10
1764362274.327895,12
1764362274.429473,14
1764362274.533053,15
1764362274.635366,17
1764362274.737326,18
1764362274.840247,19
1764362274.942608,19
1764362275.044697,9
1764362275.148947,12
1764362275.251171,12
1764362275.357225,14
1764362275.460165,16
1764362275.565641,16
1764362275.667433,18
1764362275.773680,20
1764362275.879938,20
1764362275.984517,11
1764362276.090264,12
1764362276.191848,14
1764362276.297989,15
1764362276.400058,17
1764362276.506299,16
1764362276.608993,19
1764362276.712335,20
1764362276.818376,8
1764362276.920662,11
1764362277.022618,13
1764362277.123991,14
1764362277.229594,14
1764362277.331362,17
1764362277.433338,18
1764362277.539683,19
1764362277.645284,19
1764362277.748237,20
1764362277.849932,11
1764362277.954787,13
1764362278.058362,14
1764362278.164372,15
1764362278.266717,16
1764362278.372313,16
1764362278.476207,19
1764362278.581881,20
1764362278.685519,20
1764362278.787514,11
1764362278.889367,13
1764362278.991786,13
1764362279.096664,16
1764362279.198952,16
1764362279.305112,18
1764362279.407129,18
1764362279.509416,18
1764362279.611263,10
1764362279.714241,12
1764362279.816983,14
1764362279.920809,15
1764362280.022365,16
1764362280.124030,17
1764362280.225759,19
1764362280.327815,20
1764362280.429760,20
1764362280.531662,11
1764362280.633409,13
1764362280.735519,14
1764362280.837346,15
1764362280.939326,17
1764362281.041472,18
1764362281.143509,19
1764362281.244990,19
1764362281.346824,17
1764362281.448858,11
1764362281.550633,13
1764362281.652791,15
1764362281.754367,15
1764362281.855888,17
1764362281.957617,19
1764362282.059223,20
1764362282.160985,20
1764362282.262310,10
1764362282.363777,12
1764362282.465684,13
1764362282.567231,16
1764362282.668595,17
1764362282.770373,18
1764362282.872321,19
1764362282.974286,20
1764362283.076073,14
1764362283.177825,11
1764362283.279566,12
1764362283.381732,14
1764362283.483797,16
1764362283.586182,17
1764362283.687961,19
1764362283.789727,19
1764362283.892070,10
1764362283.996981,10
1764362284.099392,12
1764362284.203623,15
1764362284.307647,16
1764362284.411091,17
1764362284.512731,18
1764362284.615453,19
1764362284.717647,19
1764362284.820906,9
1764362284.922974,11
1764362285.029513,13
1764362285.133020,15
1764362285.237658,17
1764362285.343596,18
1764362285.449217,18
1764362285.555667,18
1764362285.662352,10
1764362285.768506,12
1764362285.874791,15
1764362285.976876,15
1764362286.081318,17
1764362286.187305,19
1764362286.293286,19
1764362286.399124,19
1764362286.503370,19
1764362286.605892,9
1764362286.711052,11
1764362286.812975,14
1764362286.919670,16
1764362287.022857,17
1764362287.125925,18
1764362287.227675,20
1764362287.330792,20
1764362287.435176,9
1764362287.540703,11
1764362287.643792,13
1764362287.750120,14
1764362287.852576,16
1764362287.955469,16
1764362288.057891,17
1764362288.160659,20
1764362288.262600,20
1764362288.367131,18
1764362288.469289,11
1764362288.575060,12
1764362288.677473,14
1764362288.783526,15
1764362288.886611,17
1764362288.989201,18
1764362289.091496,17
1764362289.194113,10
1764362289.298209,11
1764362289.404030,12
1764362289.509733,15
1764362289.612760,15
1764362289.715398,17
1764362289.817265,19
1764362289.918750,20
1764362290.024904,20
1764362290.127347,10
1764362290.230668,12
1764362290.336902,14
1764362290.442354,15
1764362290.547971,17
1764362290.649625,18
1764362290.753298,20
1764362290.857943,20
1764362290.960570,11
1764362291.063107,11
1764362291.165580,13
1764362291.269090,14
1764362291.370832,16
1764362291.472152,15
1764362291.573666,17
1764362291.675589,20
1764362291.777427,20
1764362291.878886,20
1764362291.980288,9
1764362292.081663,11
1764362292.183316,12
1764362292.285459,15
1764362292.388355,16
1764362292.491328,18
1764362292.596861,19
1764362292.698926,18
1764362292.800660,9
1764362292.902193,10
1764362293.003724,13
1764362293.105189,14
1764362293.206895,15
1764362293.308328,16
1764362293.409939,17
1764362293.511297,19
1764362293.614862,20
1764362293.719138,19
1764362293.821413,11
1764362293.925768,12
1764362294.027968,14
1764362294.130742,17
1764362294.232231,17
1764362294.333582,18
1764362294.435816,19
1764362294.537149,20
1764362294.638665,20
1764362294.744565,9
1764362294.846218,13
1764362294.952180,14
1764362295.057757,16
1764362295.160725,17
1764362295.266828,17
1764362295.372448,19
1764362295.473985,20
1764362295.579884,20
1764362295.681737,10
1764362295.785004,0
